folder_name,dvc_commit,time,complexity,E,N,P
study-online-misogyny,4c4b6b0eee7b96f70288a01d3c71de658c995099,1576065433,2,0,2,2
study-online-misogyny,d9640891cbf4c7818cc0c46110f32d6e27534a2b,1582287190,1,4,5,1
study-online-misogyny,9c6e5de346e429758c39127f18ade13dab62257e,1582301623,2,6,6,1
study-online-misogyny,08388df16829c4e81315aaee238ee012fac0fce4,1582490970,2,6,6,1
study-online-misogyny,75bf47229a4c2ccb7e1e891b7d9665c0af1010d6,1582642810,4,6,6,2
study-online-misogyny,c83324c39b270eaa194a91121f93605159f8b520,1582197710,0,0,0,0
study-online-misogyny,83e4b56981959b27d4beb29a568e817ff8cfbf3a,1582216490,1,1,2,1
study-online-misogyny,aa8ae7ebcfe84bc060970329ece969ad7a8c5e44,1582637186,6,6,6,3
study-online-misogyny,fb3fe01b045d3205534f25269d024cdff0cd9409,1582211509,1,1,2,1
study-online-misogyny,16ffa71fa63bd667214112170f534044095ac855,1582210501,1,0,1,1
study-online-misogyny,751bb0c62e01ef8705569bab705dc8d1062cf763,1582634188,4,6,6,2
study-online-misogyny,5ca1b9c86b0bf518e4ca07bd09f368c4229da2f3,1582197781,1,0,1,1
study-online-misogyny,912085b8b9a514ad1e039e463c1fd28f4a902194,1582108320,2,0,2,2
study-online-misogyny,caf03710ff1b8682d8423c3c46ccab0ce7040463,1582642700,3,4,5,2
study-online-misogyny,4028ad4ab96c10f5f183db404cd12a0660b2e6ed,1582284078,3,3,4,2
study-online-misogyny,8407d2c315cd8f51d1cbe643ebb8a67bef4c2905,1582643192,4,6,6,2
study-online-misogyny,169fc9d31fff7e6c67d0d26bf06e9dec588aa07b,1582490461,4,6,6,2
study-online-misogyny,5a03152f9ddd9452cbe8d679d313780daa8ef325,1582209900,1,0,1,1
study-online-misogyny,1cc32c4e839f80a476648aef02a96fa32a1925ea,1582231670,1,1,2,1
study-online-misogyny,83cd0bdafe06cc80fe0bd86cc4506d4a81df71a9,1582235774,1,3,4,1
study-online-misogyny,04810579bc06f688a11f18cfff35976e803b9fbf,1582232962,1,2,3,1
study-online-misogyny,a84064dc6af5d61ad3dfba072afbff269a6b682b,1582491129,4,6,6,2
study-online-misogyny,a4a1d67e3e52d2433a128a2c45a0ab41548e4dc1,1582642987,3,4,5,2
study-online-misogyny,d8432534d9b60d82ed64e6dd4b94cd2115ec687b,1582715866,4,6,6,2
study-online-misogyny,65904e5e03eca43537279b0d8cc0fdafec4a8c6f,1582643257,2,6,6,1
study-online-misogyny,dbe3ffefa8ef1ea896bcecb8765bd99bb11c3766,1582637103,4,6,6,2
study-online-misogyny,805d19867cad12ffc155270bfbe45b34b4b0aced,1581690568,2,0,2,2
study-online-misogyny,9ae5ab466a92959ac8c9e010f7b58d9886ac255f,1578325175,2,0,2,2
study-online-misogyny,84d7c641665338a636c9a97867f5aa5d8c2a7d3e,1576152580,2,0,2,2
